tripId,type,odometer,batteryVoltage,batteryCurrent,wheelRpm,throttle,timestamp,underVoltageLimit,overVoltageLimit,date,time
778.0,1,724606.0,65.66,0.0,0.0,0.0,2020-11-24 04:59:26,57.0,72.0,2020-11-24,04:59:26
778.0,1,724606.0,65.43,0.0,0.0,0.0,2020-11-24 04:58:38,57.0,72.0,2020-11-24,04:58:38
778.0,1,724606.0,65.43,0.0,0.0,0.0,2020-11-24 04:58:34,57.0,72.0,2020-11-24,04:58:34
778.0,1,724606.0,65.32,0.0,0.0,0.0,2020-11-24 04:58:31,57.0,72.0,2020-11-24,04:58:31
778.0,1,724606.0,65.32,0.0,0.0,0.0,2020-11-24 04:58:26,57.0,72.0,2020-11-24,04:58:26
778.0,1,724573.0,63.13,13.0,351.0,78.0,2020-11-24 04:58:05,57.0,72.0,2020-11-24,04:58:05
778.0,1,724579.0,63.36,10.82,362.0,78.0,2020-11-24 04:58:06,57.0,72.0,2020-11-24,04:58:06
778.0,1,724548.0,65.09,0.36,278.0,41.0,2020-11-24 04:58:00,57.0,72.0,2020-11-24,04:58:00
778.0,1,724557.0,61.98,22.74,288.0,78.0,2020-11-24 04:58:02,57.0,72.0,2020-11-24,04:58:02
778.0,1,724552.0,59.54,23.5,257.0,72.0,2020-11-24 04:58:01,57.0,72.0,2020-11-24,04:58:01
778.0,1,724535.0,64.86,2.52,278.0,51.0,2020-11-24 04:57:57,57.0,72.0,2020-11-24,04:57:57
778.0,1,724514.0,64.97,0.0,257.0,0.0,2020-11-24 04:57:51,57.0,72.0,2020-11-24,04:57:51
778.0,1,724454.0,63.25,14.08,136.0,42.0,2020-11-24 04:57:36,57.0,72.0,2020-11-24,04:57:36
778.0,1,724463.0,64.63,2.16,189.0,32.0,2020-11-24 04:57:39,57.0,72.0,2020-11-24,04:57:39
778.0,1,724469.0,64.05,7.58,199.0,45.0,2020-11-24 04:57:41,57.0,72.0,2020-11-24,04:57:41
778.0,1,724446.0,64.97,0.0,199.0,9.0,2020-11-24 04:57:33,57.0,72.0,2020-11-24,04:57:33
778.0,1,724431.0,64.86,0.36,267.0,25.0,2020-11-24 04:57:28,57.0,72.0,2020-11-24,04:57:28
778.0,1,724410.0,64.51,4.32,189.0,34.0,2020-11-24 04:57:22,57.0,72.0,2020-11-24,04:57:22
778.0,1,724396.0,64.74,0.0,220.0,9.0,2020-11-24 04:57:16,57.0,72.0,2020-11-24,04:57:16
778.0,1,724607.0,65.78,0.0,0.0,0.0,2020-11-24 05:03:07,57.0,72.0,2020-11-24,05:03:07
778.0,1,724607.0,65.89,0.0,0.0,0.0,2020-11-24 05:03:09,57.0,72.0,2020-11-24,05:03:09
778.0,1,724607.0,65.78,0.0,0.0,0.0,2020-11-24 05:03:04,57.0,72.0,2020-11-24,05:03:04
778.0,1,724607.0,65.78,0.0,0.0,0.0,2020-11-24 05:03:10,57.0,72.0,2020-11-24,05:03:10
778.0,1,724606.0,65.78,0.0,0.0,0.0,2020-11-24 05:02:57,57.0,72.0,2020-11-24,05:02:57
778.0,1,724606.0,65.78,0.0,0.0,0.0,2020-11-24 05:02:55,57.0,72.0,2020-11-24,05:02:55
778.0,1,724607.0,65.78,0.0,0.0,0.0,2020-11-24 05:03:01,57.0,72.0,2020-11-24,05:03:01
778.0,1,724606.0,65.78,0.0,0.0,0.0,2020-11-24 05:02:46,57.0,72.0,2020-11-24,05:02:46
778.0,1,724606.0,65.78,0.0,0.0,0.0,2020-11-24 05:02:27,57.0,72.0,2020-11-24,05:02:27
778.0,1,724606.0,65.78,0.0,0.0,0.0,2020-11-24 05:02:29,57.0,72.0,2020-11-24,05:02:29
778.0,1,724287.0,60.6,27.8,325.0,100.0,2020-11-24 04:56:52,57.0,72.0,2020-11-24,04:56:52
778.0,1,724243.0,62.9,16.96,304.0,72.0,2020-11-24 04:56:44,57.0,72.0,2020-11-24,04:56:44
778.0,1,724281.0,60.72,27.44,304.0,100.0,2020-11-24 04:56:51,57.0,72.0,2020-11-24,04:56:51
778.0,1,724215.0,61.87,20.58,304.0,77.0,2020-11-24 04:56:38,57.0,72.0,2020-11-24,04:56:38
781.0,1,728027.0,66.35,0.0,215.0,1.0,2020-11-24 09:22:37,57.0,72.0,2020-11-24,09:22:37
781.0,1,728039.0,63.71,23.84,225.0,49.0,2020-11-24 09:22:42,57.0,72.0,2020-11-24,09:22:42
781.0,1,727915.0,62.79,27.8,330.0,100.0,2020-11-24 09:22:20,57.0,72.0,2020-11-24,09:22:20
781.0,1,727928.0,62.56,27.8,462.0,92.0,2020-11-24 09:22:22,57.0,72.0,2020-11-24,09:22:22
781.0,1,727905.0,66.35,0.36,225.0,25.0,2020-11-24 09:22:18,57.0,72.0,2020-11-24,09:22:18
781.0,1,727869.0,63.02,26.72,173.0,53.0,2020-11-24 09:22:11,57.0,72.0,2020-11-24,09:22:11
781.0,1,727879.0,63.02,25.28,341.0,90.0,2020-11-24 09:22:13,57.0,72.0,2020-11-24,09:22:13
781.0,1,727860.0,66.35,0.0,231.0,0.0,2020-11-24 09:22:08,57.0,72.0,2020-11-24,09:22:08
781.0,1,728012.0,66.35,0.0,257.0,0.0,2020-11-24 09:22:33,57.0,72.0,2020-11-24,09:22:33
781.0,1,728044.0,62.9,27.8,299.0,66.0,2020-11-24 09:22:43,57.0,72.0,2020-11-24,09:22:43
783.0,1,733943.0,66.24,2.16,472.0,85.0,2020-11-24 11:18:12,57.0,72.0,2020-11-24,11:18:12
783.0,1,733950.0,66.35,2.16,462.0,17.0,2020-11-24 11:18:13,57.0,72.0,2020-11-24,11:18:13
783.0,1,733822.0,63.25,23.48,393.0,95.0,2020-11-24 11:17:54,57.0,72.0,2020-11-24,11:17:54
783.0,1,733870.0,63.71,20.58,425.0,100.0,2020-11-24 11:18:02,57.0,72.0,2020-11-24,11:18:02
783.0,1,733816.0,62.9,27.8,336.0,95.0,2020-11-24 11:17:53,57.0,72.0,2020-11-24,11:17:53
783.0,1,733810.0,63.02,27.44,267.0,95.0,2020-11-24 11:17:52,57.0,72.0,2020-11-24,11:17:52
783.0,1,733719.0,64.97,14.8,225.0,56.0,2020-11-24 11:17:34,57.0,72.0,2020-11-24,11:17:34
783.0,1,733744.0,63.25,24.16,378.0,96.0,2020-11-24 11:17:39,57.0,72.0,2020-11-24,11:17:39
783.0,1,733757.0,66.35,0.72,425.0,68.0,2020-11-24 11:17:41,57.0,72.0,2020-11-24,11:17:41
783.0,1,733679.0,66.47,1.8,420.0,41.0,2020-11-24 11:17:25,57.0,72.0,2020-11-24,11:17:25
783.0,1,733711.0,65.89,6.14,215.0,44.0,2020-11-24 11:17:32,57.0,72.0,2020-11-24,11:17:32
783.0,1,733630.0,65.09,11.92,446.0,93.0,2020-11-24 11:17:18,57.0,72.0,2020-11-24,11:17:18
783.0,1,733619.0,63.71,22.38,414.0,100.0,2020-11-24 11:17:16,57.0,72.0,2020-11-24,11:17:16
783.0,1,733612.0,66.47,3.6,404.0,59.0,2020-11-24 11:17:15,57.0,72.0,2020-11-24,11:17:15
783.0,1,733638.0,66.24,5.08,451.0,82.0,2020-11-24 11:17:19,57.0,72.0,2020-11-24,11:17:19
783.0,1,734269.0,64.86,14.08,330.0,78.0,2020-11-24 11:19:07,57.0,72.0,2020-11-24,11:19:07
783.0,1,734259.0,63.25,23.48,131.0,80.0,2020-11-24 11:19:05,57.0,72.0,2020-11-24,11:19:05
783.0,1,734280.0,65.89,5.04,393.0,77.0,2020-11-24 11:19:09,57.0,72.0,2020-11-24,11:19:09
783.0,1,734275.0,65.32,5.38,372.0,77.0,2020-11-24 11:19:08,57.0,72.0,2020-11-24,11:19:08
783.0,1,734301.0,65.2,8.26,420.0,88.0,2020-11-24 11:19:12,57.0,72.0,2020-11-24,11:19:12
783.0,1,734227.0,65.2,11.18,477.0,100.0,2020-11-24 11:18:57,57.0,72.0,2020-11-24,11:18:57
783.0,1,734255.0,66.58,0.0,120.0,0.0,2020-11-24 11:19:03,57.0,72.0,2020-11-24,11:19:03
783.0,1,734205.0,64.28,14.8,451.0,99.0,2020-11-24 11:18:54,57.0,72.0,2020-11-24,11:18:54
783.0,1,734236.0,66.58,0.36,483.0,0.0,2020-11-24 11:18:58,57.0,72.0,2020-11-24,11:18:58
783.0,1,734082.0,65.2,10.46,477.0,100.0,2020-11-24 11:18:36,57.0,72.0,2020-11-24,11:18:36
783.0,1,734113.0,66.47,0.0,446.0,4.0,2020-11-24 11:18:40,57.0,72.0,2020-11-24,11:18:40
783.0,1,734055.0,63.02,27.44,309.0,100.0,2020-11-24 11:18:32,57.0,72.0,2020-11-24,11:18:32
783.0,1,734026.0,66.47,0.0,430.0,40.0,2020-11-24 11:18:25,57.0,72.0,2020-11-24,11:18:25
783.0,1,734012.0,66.35,8.3,430.0,57.0,2020-11-24 11:18:23,57.0,72.0,2020-11-24,11:18:23
783.0,1,734560.0,66.35,0.36,173.0,81.0,2020-11-24 11:19:52,57.0,72.0,2020-11-24,11:19:52
783.0,1,734528.0,64.17,18.78,441.0,100.0,2020-11-24 11:19:46,57.0,72.0,2020-11-24,11:19:46
783.0,1,734449.0,66.35,0.0,425.0,0.0,2020-11-24 11:19:34,57.0,72.0,2020-11-24,11:19:34
783.0,1,734314.0,64.86,11.94,441.0,93.0,2020-11-24 11:19:14,57.0,72.0,2020-11-24,11:19:14
783.0,1,733567.0,64.86,9.74,168.0,50.0,2020-11-24 11:17:05,57.0,72.0,2020-11-24,11:17:05
783.0,1,733570.0,65.2,12.28,183.0,50.0,2020-11-24 11:17:06,57.0,72.0,2020-11-24,11:17:06
783.0,1,733550.0,66.93,0.0,5.0,0.0,2020-11-24 11:16:55,57.0,72.0,2020-11-24,11:16:55
783.0,1,735334.0,66.81,0.0,0.0,0.0,2020-11-24 11:29:08,57.0,72.0,2020-11-24,11:29:08
783.0,1,735333.0,66.81,0.0,68.0,0.0,2020-11-24 11:29:04,57.0,72.0,2020-11-24,11:29:04
783.0,1,735315.0,66.7,1.8,157.0,29.0,2020-11-24 11:28:54,57.0,72.0,2020-11-24,11:28:54
783.0,1,735324.0,66.58,1.08,126.0,23.0,2020-11-24 11:28:58,57.0,72.0,2020-11-24,11:28:58
785.0,1,735373.0,66.24,6.14,15.0,25.0,2020-11-24 11:52:16,57.0,72.0,2020-11-24,11:52:16
785.0,1,735373.0,67.04,0.0,0.0,0.0,2020-11-24 11:52:11,57.0,72.0,2020-11-24,11:52:11
785.0,1,735373.0,67.04,0.0,0.0,0.0,2020-11-24 11:52:03,57.0,72.0,2020-11-24,11:52:03
785.0,1,735373.0,67.04,0.0,0.0,0.0,2020-11-24 11:52:05,57.0,72.0,2020-11-24,11:52:05
785.0,1,735373.0,67.04,0.0,0.0,0.0,2020-11-24 11:52:04,57.0,72.0,2020-11-24,11:52:04
785.0,1,735373.0,67.04,0.0,0.0,0.0,2020-11-24 11:51:52,57.0,72.0,2020-11-24,11:51:52
785.0,1,735373.0,67.04,0.0,0.0,0.0,2020-11-24 11:52:00,57.0,72.0,2020-11-24,11:52:00
785.0,1,735373.0,67.04,0.0,0.0,0.0,2020-11-24 11:51:57,57.0,72.0,2020-11-24,11:51:57
785.0,1,735373.0,67.04,0.0,0.0,0.0,2020-11-24 11:51:53,57.0,72.0,2020-11-24,11:51:53
762.0,1,709441.0,65.66,0.0,404.0,0.0,2020-11-23 13:48:32,57.0,72.0,2020-11-23,13:48:32
762.0,1,709427.0,61.98,27.44,430.0,100.0,2020-11-23 13:48:30,57.0,72.0,2020-11-23,13:48:30
762.0,1,709450.0,62.21,25.64,246.0,100.0,2020-11-23 13:48:34,57.0,72.0,2020-11-23,13:48:34
762.0,1,709435.0,65.55,2.88,467.0,0.0,2020-11-23 13:48:31,57.0,72.0,2020-11-23,13:48:31
762.0,1,709455.0,61.98,27.44,320.0,100.0,2020-11-23 13:48:35,57.0,72.0,2020-11-23,13:48:35
762.0,1,709398.0,65.89,0.0,299.0,4.0,2020-11-23 13:48:24,57.0,72.0,2020-11-23,13:48:24
762.0,1,711454.0,61.52,27.08,525.0,97.0,2020-11-23 13:58:11,57.0,72.0,2020-11-23,13:58:11
762.0,1,711431.0,61.75,26.0,441.0,100.0,2020-11-23 13:58:08,57.0,72.0,2020-11-23,13:58:08
762.0,1,711383.0,61.87,24.56,383.0,83.0,2020-11-23 13:58:00,57.0,72.0,2020-11-23,13:58:00
762.0,1,711335.0,64.97,4.68,498.0,58.0,2020-11-23 13:57:52,57.0,72.0,2020-11-23,13:57:52
762.0,1,711350.0,65.09,0.36,467.0,0.0,2020-11-23 13:57:54,57.0,72.0,2020-11-23,13:57:54
762.0,1,711377.0,65.09,15.52,399.0,54.0,2020-11-23 13:57:59,57.0,72.0,2020-11-23,13:57:59
762.0,1,711199.0,65.43,1.4,388.0,90.0,2020-11-23 13:57:31,57.0,72.0,2020-11-23,13:57:31
762.0,1,711084.0,65.09,4.32,593.0,14.0,2020-11-23 13:57:12,57.0,72.0,2020-11-23,13:57:12
762.0,1,711110.0,65.32,0.0,504.0,41.0,2020-11-23 13:57:15,57.0,72.0,2020-11-23,13:57:15
762.0,1,711037.0,62.44,19.14,567.0,100.0,2020-11-23 13:57:07,57.0,72.0,2020-11-23,13:57:07
762.0,1,711046.0,63.02,17.34,577.0,100.0,2020-11-23 13:57:08,57.0,72.0,2020-11-23,13:57:08
762.0,1,710978.0,63.02,7.58,572.0,100.0,2020-11-23 13:57:00,57.0,72.0,2020-11-23,13:57:00
762.0,1,710960.0,62.44,22.74,546.0,100.0,2020-11-23 13:56:58,57.0,72.0,2020-11-23,13:56:58
762.0,1,710969.0,62.33,20.58,567.0,100.0,2020-11-23 13:56:59,57.0,72.0,2020-11-23,13:56:59
762.0,1,710860.0,61.75,25.64,304.0,100.0,2020-11-23 13:56:43,57.0,72.0,2020-11-23,13:56:43
762.0,1,710855.0,65.32,3.24,320.0,87.0,2020-11-23 13:56:42,57.0,72.0,2020-11-23,13:56:42
762.0,1,710878.0,65.2,9.74,409.0,83.0,2020-11-23 13:56:46,57.0,72.0,2020-11-23,13:56:46
762.0,1,710891.0,65.32,0.36,414.0,33.0,2020-11-23 13:56:48,57.0,72.0,2020-11-23,13:56:48
762.0,1,710805.0,65.32,8.3,315.0,97.0,2020-11-23 13:56:30,57.0,72.0,2020-11-23,13:56:30
762.0,1,710817.0,65.32,3.96,294.0,100.0,2020-11-23 13:56:33,57.0,72.0,2020-11-23,13:56:33
762.0,1,710809.0,65.43,0.0,262.0,90.0,2020-11-23 13:56:31,57.0,72.0,2020-11-23,13:56:31
762.0,1,710826.0,61.87,23.48,241.0,100.0,2020-11-23 13:56:35,57.0,72.0,2020-11-23,13:56:35
762.0,1,710772.0,61.75,15.16,325.0,100.0,2020-11-23 13:56:24,57.0,72.0,2020-11-23,13:56:24
762.0,1,710748.0,63.71,5.78,278.0,100.0,2020-11-23 13:56:19,57.0,72.0,2020-11-23,13:56:19
762.0,1,710743.0,65.43,0.36,320.0,100.0,2020-11-23 13:56:18,57.0,72.0,2020-11-23,13:56:18
762.0,1,710656.0,61.52,27.44,357.0,100.0,2020-11-23 13:56:02,57.0,72.0,2020-11-23,13:56:02
762.0,1,710585.0,65.32,0.0,525.0,29.0,2020-11-23 13:55:51,57.0,72.0,2020-11-23,13:55:51
762.0,1,710636.0,65.32,3.24,388.0,78.0,2020-11-23 13:55:59,57.0,72.0,2020-11-23,13:55:59
762.0,1,710608.0,65.43,0.0,420.0,42.0,2020-11-23 13:55:54,57.0,72.0,2020-11-23,13:55:54
762.0,1,710302.0,66.01,0.0,0.0,0.0,2020-11-23 13:54:17,57.0,72.0,2020-11-23,13:54:17
762.0,1,710302.0,66.01,0.0,0.0,0.0,2020-11-23 13:54:12,57.0,72.0,2020-11-23,13:54:12
762.0,1,710302.0,66.01,0.0,0.0,0.0,2020-11-23 13:54:03,57.0,72.0,2020-11-23,13:54:03
762.0,1,710302.0,66.01,0.0,0.0,0.0,2020-11-23 13:54:09,57.0,72.0,2020-11-23,13:54:09
762.0,1,710302.0,66.01,0.0,0.0,0.0,2020-11-23 13:53:41,57.0,72.0,2020-11-23,13:53:41
762.0,1,710302.0,66.01,0.0,0.0,0.0,2020-11-23 13:53:40,57.0,72.0,2020-11-23,13:53:40
762.0,1,710302.0,66.01,0.0,0.0,0.0,2020-11-23 13:53:48,57.0,72.0,2020-11-23,13:53:48
762.0,1,710302.0,66.01,0.0,0.0,100.0,2020-11-23 13:53:39,57.0,72.0,2020-11-23,13:53:39
762.0,1,710302.0,66.01,0.0,0.0,0.0,2020-11-23 13:53:37,57.0,72.0,2020-11-23,13:53:37
762.0,1,710302.0,66.01,0.0,0.0,0.0,2020-11-23 13:53:35,57.0,72.0,2020-11-23,13:53:35
762.0,1,710302.0,66.01,0.0,0.0,0.0,2020-11-23 13:53:20,57.0,72.0,2020-11-23,13:53:20
762.0,1,710302.0,66.01,0.0,0.0,0.0,2020-11-23 13:53:23,57.0,72.0,2020-11-23,13:53:23
762.0,1,710301.0,65.89,0.0,0.0,0.0,2020-11-23 13:53:10,57.0,72.0,2020-11-23,13:53:10
762.0,1,710301.0,66.01,0.0,0.0,0.0,2020-11-23 13:53:19,57.0,72.0,2020-11-23,13:53:19
762.0,1,710301.0,66.01,0.0,0.0,0.0,2020-11-23 13:53:15,57.0,72.0,2020-11-23,13:53:15
762.0,1,710301.0,65.89,0.0,0.0,0.0,2020-11-23 13:53:03,57.0,72.0,2020-11-23,13:53:03
762.0,1,710301.0,65.89,0.0,0.0,0.0,2020-11-23 13:53:09,57.0,72.0,2020-11-23,13:53:09
762.0,1,710301.0,65.89,0.0,0.0,0.0,2020-11-23 13:53:02,57.0,72.0,2020-11-23,13:53:02
762.0,1,710301.0,65.78,0.0,52.0,43.0,2020-11-23 13:52:50,57.0,72.0,2020-11-23,13:52:50
762.0,1,710301.0,65.78,0.0,0.0,0.0,2020-11-23 13:52:54,57.0,72.0,2020-11-23,13:52:54
762.0,1,710301.0,65.89,0.0,0.0,0.0,2020-11-23 13:52:58,57.0,72.0,2020-11-23,13:52:58
762.0,1,710428.0,61.98,22.38,267.0,94.0,2020-11-23 13:55:30,57.0,72.0,2020-11-23,13:55:30
762.0,1,710387.0,61.52,21.3,236.0,74.0,2020-11-23 13:55:21,57.0,72.0,2020-11-23,13:55:21
762.0,1,710412.0,65.55,0.0,252.0,0.0,2020-11-23 13:55:26,57.0,72.0,2020-11-23,13:55:26
762.0,1,710419.0,61.87,19.14,231.0,75.0,2020-11-23 13:55:28,57.0,72.0,2020-11-23,13:55:28
762.0,1,710310.0,65.89,0.0,131.0,36.0,2020-11-23 13:55:05,57.0,72.0,2020-11-23,13:55:05
762.0,1,710302.0,66.01,0.0,0.0,0.0,2020-11-23 13:54:46,57.0,72.0,2020-11-23,13:54:46
762.0,1,710302.0,66.01,0.0,0.0,0.0,2020-11-23 13:54:49,57.0,72.0,2020-11-23,13:54:49
762.0,1,710302.0,66.01,0.0,0.0,0.0,2020-11-23 13:54:45,57.0,72.0,2020-11-23,13:54:45
762.0,1,710302.0,66.01,0.0,0.0,0.0,2020-11-23 13:54:37,57.0,72.0,2020-11-23,13:54:37
762.0,1,710302.0,66.01,0.0,0.0,0.0,2020-11-23 13:54:29,57.0,72.0,2020-11-23,13:54:29
762.0,1,711674.0,65.55,8.3,273.0,100.0,2020-11-23 13:58:51,57.0,72.0,2020-11-23,13:58:51
762.0,1,711696.0,65.55,0.0,152.0,100.0,2020-11-23 13:58:57,57.0,72.0,2020-11-23,13:58:57
762.0,1,711700.0,65.66,0.0,89.0,100.0,2020-11-23 13:58:59,57.0,72.0,2020-11-23,13:58:59
762.0,1,711687.0,65.55,0.0,246.0,100.0,2020-11-23 13:58:54,57.0,72.0,2020-11-23,13:58:54
762.0,1,711634.0,65.43,0.0,299.0,13.0,2020-11-23 13:58:42,57.0,72.0,2020-11-23,13:58:42
762.0,1,711652.0,65.43,0.0,262.0,100.0,2020-11-23 13:58:46,57.0,72.0,2020-11-23,13:58:46
762.0,1,711595.0,64.4,3.24,189.0,38.0,2020-11-23 13:58:34,57.0,72.0,2020-11-23,13:58:34
762.0,1,711580.0,65.32,0.0,367.0,0.0,2020-11-23 13:58:30,57.0,72.0,2020-11-23,13:58:30
764.0,1,712646.0,65.43,0.0,0.0,0.0,2020-11-23 15:14:57,57.0,72.0,2020-11-23,15:14:57
764.0,1,712646.0,65.43,0.0,0.0,0.0,2020-11-23 15:14:56,57.0,72.0,2020-11-23,15:14:56
765.0,1,713012.0,61.87,27.08,99.0,94.0,2020-11-23 15:21:40,57.0,72.0,2020-11-23,15:21:40
765.0,1,713016.0,61.64,27.8,173.0,100.0,2020-11-23 15:21:41,57.0,72.0,2020-11-23,15:21:41
765.0,1,713087.0,65.32,0.0,231.0,0.0,2020-11-23 15:21:57,57.0,72.0,2020-11-23,15:21:57
765.0,1,713093.0,65.32,1.8,105.0,29.0,2020-11-23 15:22:01,57.0,72.0,2020-11-23,15:22:01
765.0,1,713096.0,65.43,0.0,89.0,40.0,2020-11-23 15:22:02,57.0,72.0,2020-11-23,15:22:02
765.0,1,713101.0,65.55,0.0,0.0,0.0,2020-11-23 15:22:08,57.0,72.0,2020-11-23,15:22:08
765.0,1,713100.0,65.43,0.36,99.0,24.0,2020-11-23 15:22:05,57.0,72.0,2020-11-23,15:22:05
765.0,1,713101.0,65.55,0.0,5.0,0.0,2020-11-23 15:22:07,57.0,72.0,2020-11-23,15:22:07
765.0,1,713066.0,61.75,22.74,178.0,100.0,2020-11-23 15:21:52,57.0,72.0,2020-11-23,15:21:52
765.0,1,713073.0,64.28,12.64,283.0,80.0,2020-11-23 15:21:54,57.0,72.0,2020-11-23,15:21:54
767.0,1,713490.0,64.4,6.5,294.0,44.0,2020-11-23 16:54:52,57.0,72.0,2020-11-23,16:54:52
767.0,1,713472.0,64.17,9.02,252.0,41.0,2020-11-23 16:54:48,57.0,72.0,2020-11-23,16:54:48
767.0,1,713480.0,64.51,7.22,283.0,44.0,2020-11-23 16:54:50,57.0,72.0,2020-11-23,16:54:50
767.0,1,713485.0,64.63,6.14,288.0,45.0,2020-11-23 16:54:51,57.0,72.0,2020-11-23,16:54:51
767.0,1,713494.0,64.51,4.32,283.0,42.0,2020-11-23 16:54:53,57.0,72.0,2020-11-23,16:54:53
768.0,1,713754.0,66.24,0.0,0.0,0.0,2020-11-23 17:27:09,57.0,72.0,2020-11-23,17:27:09
769.0,1,714538.0,64.86,7.58,131.0,45.0,2020-11-23 17:43:27,57.0,72.0,2020-11-23,17:43:27
769.0,1,714541.0,65.32,4.32,152.0,46.0,2020-11-23 17:43:28,57.0,72.0,2020-11-23,17:43:28
769.0,1,714536.0,63.82,14.08,73.0,45.0,2020-11-23 17:43:26,57.0,72.0,2020-11-23,17:43:26
772.0,1,716163.0,62.67,19.14,404.0,67.0,2020-11-24 02:07:46,57.0,72.0,2020-11-24,02:07:46
772.0,1,716112.0,64.74,5.78,288.0,43.0,2020-11-24 02:07:36,57.0,72.0,2020-11-24,02:07:36
772.0,1,716116.0,64.63,7.22,299.0,46.0,2020-11-24 02:07:37,57.0,72.0,2020-11-24,02:07:37
772.0,1,716138.0,63.59,13.0,372.0,60.0,2020-11-24 02:07:42,57.0,72.0,2020-11-24,02:07:42
772.0,1,716188.0,61.52,27.8,393.0,87.0,2020-11-24 02:07:50,57.0,72.0,2020-11-24,02:07:50
772.0,1,716213.0,65.32,0.36,357.0,39.0,2020-11-24 02:07:54,57.0,72.0,2020-11-24,02:07:54
772.0,1,716239.0,65.43,0.0,199.0,21.0,2020-11-24 02:08:02,57.0,72.0,2020-11-24,02:08:02
772.0,1,716236.0,65.32,0.0,236.0,22.0,2020-11-24 02:08:01,57.0,72.0,2020-11-24,02:08:01
773.0,1,716374.0,65.66,0.0,241.0,0.0,2020-11-24 02:14:10,57.0,72.0,2020-11-24,02:14:10
773.0,1,716389.0,65.78,0.0,236.0,23.0,2020-11-24 02:14:14,57.0,72.0,2020-11-24,02:14:14
773.0,1,716401.0,61.98,26.36,257.0,100.0,2020-11-24 02:14:18,57.0,72.0,2020-11-24,02:14:18
773.0,1,716296.0,63.71,15.52,315.0,99.0,2020-11-24 02:13:50,57.0,72.0,2020-11-24,02:13:50
773.0,1,716325.0,65.78,3.6,131.0,48.0,2020-11-24 02:13:58,57.0,72.0,2020-11-24,02:13:58
773.0,1,716302.0,65.43,2.84,330.0,83.0,2020-11-24 02:13:51,57.0,72.0,2020-11-24,02:13:51
773.0,1,716328.0,65.23,13.96,120.0,75.0,2020-11-24 02:13:59,57.0,72.0,2020-11-24,02:13:59
773.0,1,716342.0,62.9,21.34,246.0,93.0,2020-11-24 02:14:03,57.0,72.0,2020-11-24,02:14:03
774.0,1,716551.0,64.4,12.64,15.0,35.0,2020-11-24 02:28:29,57.0,72.0,2020-11-24,02:28:29
774.0,1,716553.0,65.43,6.5,99.0,36.0,2020-11-24 02:28:30,57.0,72.0,2020-11-24,02:28:30
774.0,1,716551.0,66.35,0.0,26.0,0.0,2020-11-24 02:28:26,57.0,72.0,2020-11-24,02:28:26
778.0,1,719042.0,64.28,7.22,378.0,74.0,2020-11-24 04:39:26,57.0,72.0,2020-11-24,04:39:26
778.0,1,719080.0,63.48,12.28,420.0,91.0,2020-11-24 04:39:32,57.0,72.0,2020-11-24,04:39:32
778.0,1,719035.0,64.63,3.96,388.0,72.0,2020-11-24 04:39:25,57.0,72.0,2020-11-24,04:39:25
778.0,1,718965.0,63.82,11.18,404.0,86.0,2020-11-24 04:39:13,57.0,72.0,2020-11-24,04:39:13
778.0,1,718992.0,64.4,5.78,425.0,85.0,2020-11-24 04:39:18,57.0,72.0,2020-11-24,04:39:18
778.0,1,718930.0,64.05,7.94,362.0,75.0,2020-11-24 04:39:08,57.0,72.0,2020-11-24,04:39:08
778.0,1,723124.0,62.67,15.88,435.0,100.0,2020-11-24 04:53:30,57.0,72.0,2020-11-24,04:53:30
778.0,1,723081.0,61.18,27.44,246.0,100.0,2020-11-24 04:53:23,57.0,72.0,2020-11-24,04:53:23
778.0,1,723073.0,61.52,24.92,136.0,60.0,2020-11-24 04:53:21,57.0,72.0,2020-11-24,04:53:21
778.0,1,723056.0,65.2,0.0,294.0,46.0,2020-11-24 04:53:15,57.0,72.0,2020-11-24,04:53:15
778.0,1,722987.0,63.13,11.18,441.0,93.0,2020-11-24 04:53:04,57.0,72.0,2020-11-24,04:53:04
778.0,1,723034.0,64.97,1.8,383.0,72.0,2020-11-24 04:53:11,57.0,72.0,2020-11-24,04:53:11
778.0,1,722862.0,62.79,15.16,372.0,86.0,2020-11-24 04:52:45,57.0,72.0,2020-11-24,04:52:45
778.0,1,722904.0,62.9,16.6,393.0,90.0,2020-11-24 04:52:52,57.0,72.0,2020-11-24,04:52:52
778.0,1,722489.0,65.2,0.0,278.0,0.0,2020-11-24 04:51:26,57.0,72.0,2020-11-24,04:51:26
778.0,1,722480.0,63.71,8.3,320.0,72.0,2020-11-24 04:51:24,57.0,72.0,2020-11-24,04:51:24
778.0,1,722510.0,64.4,5.78,299.0,58.0,2020-11-24 04:51:32,57.0,72.0,2020-11-24,04:51:32
778.0,1,722493.0,65.32,0.0,220.0,0.0,2020-11-24 04:51:27,57.0,72.0,2020-11-24,04:51:27
778.0,1,722386.0,63.36,14.08,351.0,79.0,2020-11-24 04:51:07,57.0,72.0,2020-11-24,04:51:07
778.0,1,722397.0,62.9,14.8,362.0,85.0,2020-11-24 04:51:09,57.0,72.0,2020-11-24,04:51:09
778.0,1,722358.0,62.44,22.38,194.0,60.0,2020-11-24 04:51:01,57.0,72.0,2020-11-24,04:51:01
778.0,1,722347.0,65.55,0.0,0.0,0.0,2020-11-24 04:50:52,57.0,72.0,2020-11-24,04:50:52
